filepath,crop,disease_raw,environment,phash,disease
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_078.png,Cotton,HL,closed,f3238e92cdc991b4,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_079.png,Cotton,HL,closed,e43686e75996b158,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_080.png,Cotton,HL,closed,e14d9cb6cb32328e,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_081.png,Cotton,HL,closed,e530d3c7989ccc93,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_082.png,Cotton,HL,closed,e1699cb4cb523927,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_083.png,Cotton,HL,closed,e13993c39cb649b4,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_084.png,Cotton,HL,closed,e164967a9c96989d,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_085.png,Cotton,HL,closed,e1499eb0cc96346f,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_086.png,Cotton,HL,closed,e06997965ad39598,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_087.png,Cotton,HL,closed,e13694cdce9931ca,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_088.png,Cotton,HL,closed,bb8cd1c08fb36a0b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_089.png,Cotton,HL,closed,f08d864bcbb69e42,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_090.png,Cotton,HL,closed,ac34c7499bcdb017,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_091.png,Cotton,HL,closed,bbac84936a6c71c3,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_092.png,Cotton,HL,closed,afc6c029db3527e0,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_093.png,Cotton,HL,closed,aff0c0ad91501ebb,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_094.png,Cotton,HL,closed,a96ec33c94b44cd6,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_095.png,Cotton,HL,closed,beccc093c97b123c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_096.png,Cotton,HL,closed,bbccc0d30e2d313e,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_097.png,Cotton,HL,closed,f53892c394b64ba6,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_098.png,Cotton,HL,closed,aec6d0391bf626c1,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_099.png,Cotton,HL,closed,ac3c84499bc3b1b7,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_100.png,Cotton,HL,closed,e590c68c96c79b39,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_101.png,Cotton,HL,closed,e59086cc9ec6cb39,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_102.png,Cotton,HL,closed,b4e3cb389e986989,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_103.png,Cotton,HL,closed,e0cc9696c339596b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_104.png,Cotton,HL,closed,e19997c79c264c6c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_105.png,Cotton,HL,closed,ab65d0b985da5a70,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_106.png,Cotton,HL,closed,e1b196389cc69b39,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_107.png,Cotton,HL,closed,e566cbb096989c99,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_108.png,Cotton,HL,closed,b4e3c3b69609cbc8,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_109.png,Cotton,HL,closed,e190876d9ac7993c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_110.png,Cotton,HL,closed,fbd3d42c4e207293,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_111.png,Cotton,HL,closed,bea8c0b4cbc19787,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_112.png,Cotton,HL,closed,fb73d09d4e842c4a,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_113.png,Cotton,HL,closed,a3bc95c31ee7e880,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_114.png,Cotton,HL,closed,a166931c9cd9c99b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_115.png,Cotton,HL,closed,afd6d0491b1525a7,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_116.png,Cotton,HL,closed,a9fc94c38e93e158,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_117.png,Cotton,HL,closed,ae59c0a55bdaa319,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_118.png,Cotton,HL,closed,aa9990f0c9a74f4e,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_119.png,Cotton,HL,closed,aa9994d48f275a56,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_120.png,Cotton,HL,closed,e17696c3ce1869cc,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_121.png,Cotton,HL,closed,acd6d24b8fb1e908,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_122.png,Cotton,HL,closed,ec9cc14b93b15a63,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_123.png,Cotton,HL,closed,e59186189cc7db6c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_124.png,Cotton,HL,closed,e4cb86984b39b167,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_125.png,Cotton,HL,closed,f092864bc79d9a0f,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_126.png,Cotton,HL,closed,e81bc5b4d2ce9386,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_127.png,Cotton,HL,closed,bca3c2969b6c998c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_128.png,Cotton,HL,closed,b7b8c09bc72cc496,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_129.png,Cotton,HL,closed,aeced1a5d81b0be0,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_130.png,Cotton,HL,closed,b166d32e9692cc99,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_131.png,Cotton,HL,closed,e5649ac698986fc3,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_132.png,Cotton,HL,closed,aef4d04818b32f1f,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_133.png,Cotton,HL,closed,bacdc197c6723e08,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_134.png,Cotton,HL,closed,becbd1b4c2762528,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_135.png,Cotton,HL,closed,f9a1d39c8e966cc0,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_136.png,Cotton,HL,closed,e1699e9699cb4319,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_137.png,Cotton,HL,closed,f072cfc74d983229,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_138.png,Cotton,HL,closed,b23cc392c469cfa6,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_139.png,Cotton,HL,closed,f46cc692c99b9859,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_140.png,Cotton,HL,closed,e17396c45a9839cb,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_141.png,Cotton,HL,closed,e7459ad299194d8b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_142.png,Cotton,HL,closed,f161d3980cc7646f,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_143.png,Cotton,HL,closed,f199cbc39c664c34,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_144.png,Cotton,HL,closed,ac3cc460dacd9d3c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_145.png,Cotton,HL,closed,f058c7c3cc1d9c96,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_146.png,Cotton,HL,closed,e463c3b49ac969c9,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_147.png,Cotton,HL,closed,e5339eccc98a3931,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_148.png,Cotton,HL,closed,e498c64d9ac7d92c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_149.png,Cotton,HL,closed,e563c3b69898c999,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_150.png,Cotton,HL,closed,a13d96c39295cba3,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_151.png,Cotton,HL,closed,e163969ccc9c65cc,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_152.png,Cotton,HL,closed,e1799bc394946da4,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_153.png,Cotton,HL,closed,fc64c39493cc6659,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_154.png,Cotton,HL,closed,f07396e4c38e2c8e,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_155.png,Cotton,HL,closed,e1619e769896c798,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_156.png,Cotton,HL,closed,b4339036c969cbb6,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_157.png,Cotton,HL,closed,f1639398cc9c6cca,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_158.png,Cotton,HL,closed,f018cbcf9c966c2c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_159.png,Cotton,HL,closed,ec69d0b6c9869b89,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_160.png,Cotton,HL,closed,e1699e96c9cb9494,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_161.png,Cotton,HL,closed,ae3bd4e008ceed0b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_162.png,Cotton,HL,closed,e592c35c98c3d92d,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_163.png,Cotton,HL,closed,e46696949992cb5b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_164.png,Cotton,HL,closed,f949963cccd64c86,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_165.png,Cotton,HL,closed,f198cbc7946cc664,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_166.png,Cotton,HL,closed,e4638e9492c969db,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_167.png,Cotton,HL,closed,f032962dc3cd39cc,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_168.png,Cotton,HL,closed,e56496c69998c99b,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_169.png,Cotton,HL,closed,e1699e904ccf666c,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_170.png,Cotton,HL,closed,f1d9cbc6cc6ccc04,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\HL\CLCE_HL_171.png,Cotton,HL,closed,f461c39698cb6999,Healthy
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_001.png,Cotton,ALS,closed,ebe3d09c2bc360e8,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_002.png,Cotton,ALS,closed,eff390cc2c3b22c2,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_003.png,Cotton,ALS,closed,b299cb3ec4c2ccc3,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_004.png,Cotton,ALS,closed,b6ecc1923e69c534,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_005.png,Cotton,ALS,closed,e0c99fb678898336,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_006.png,Cotton,ALS,closed,b1f48ec3382cc3b3,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_007.png,Cotton,ALS,closed,e1919e6e39b1c718,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_008.png,Cotton,ALS,closed,e1c99e7661a19cc6,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_009.png,Cotton,ALS,closed,eec4913b6e849599,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_010.png,Cotton,ALS,closed,bbc2c43c6af0950f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_011.png,Cotton,ALS,closed,e8cf873068ed2593,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_012.png,Cotton,ALS,closed,e097966a6984c6db,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_013.png,Cotton,ALS,closed,bc90c76d68b4351b,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_014.png,Cotton,ALS,closed,b271c90f9b99e48c,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_015.png,Cotton,ALS,closed,acc9d23669e0a59b,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_016.png,Cotton,ALS,closed,bcc4c33b6db022cb,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_017.png,Cotton,ALS,closed,eacc95336ed4850b,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_018.png,Cotton,ALS,closed,edc392386be09c9a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_019.png,Cotton,ALS,closed,e194976978b5a19a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_020.png,Cotton,ALS,closed,bfd2c02d7690c90f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_021.png,Cotton,ALS,closed,bcc4c33968e48e9b,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_022.png,Cotton,ALS,closed,afc2d0bd2a42b4e5,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_023.png,Cotton,ALS,closed,a9e0c69779e22725,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_024.png,Cotton,ALS,closed,f8c786686996924f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_025.png,Cotton,ALS,closed,a669cbc6989bc998,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_026.png,Cotton,ALS,closed,b89cc3c9d8a7c436,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_027.png,Cotton,ALS,closed,a9b4d4c82b95f9b0,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_028.png,Cotton,ALS,closed,acc282bd6d62626f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_029.png,Cotton,ALS,closed,ab9cd4233be4908f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_030.png,Cotton,ALS,closed,afc2913d73c4259a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_031.png,Cotton,ALS,closed,bccc933a68b44ccb,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_032.png,Cotton,ALS,closed,a9d0966e2f78d095,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_033.png,Cotton,ALS,closed,bfc680097e36c35a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_034.png,Cotton,ALS,closed,b633c964ce994c9c,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_035.png,Cotton,ALS,closed,be2cc99bc3c232c3,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_036.png,Cotton,ALS,closed,baccc4326bb4b4cc,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_037.png,Cotton,ALS,closed,b9d2c0ac6cd2d1e5,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_038.png,Cotton,ALS,closed,e691956e38e6c31a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_039.png,Cotton,ALS,closed,b8c7933b6c944a39,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_040.png,Cotton,ALS,closed,e896937834c74b8d,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_041.png,Cotton,ALS,closed,ae84d13b37e48cca,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_042.png,Cotton,ALS,closed,acc793396966c4cc,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_043.png,Cotton,ALS,closed,ba97c5683e37c0c8,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_044.png,Cotton,ALS,closed,adc3913d7ac38594,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_045.png,Cotton,ALS,closed,b49bc76c783094cb,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_046.png,Cotton,ALS,closed,b699c36c9866c99a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_047.png,Cotton,ALS,closed,b463db33cc1c64cc,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_048.png,Cotton,ALS,closed,e8cd977a682146ce,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_049.png,Cotton,ALS,closed,bcc8c33768c087cf,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_050.png,Cotton,ALS,closed,b998c6672f6a3894,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_051.png,Cotton,ALS,closed,fac3842c5ee2a28f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_052.png,Cotton,ALS,closed,bcc7d3383d2764c0,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_053.png,Cotton,ALS,closed,bbccc4326e2db1c8,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_054.png,Cotton,ALS,closed,e9c4961979c6632d,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_055.png,Cotton,ALS,closed,ba92976d683834e6,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_056.png,Cotton,ALS,closed,af86d0582d67f2c2,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_057.png,Cotton,ALS,closed,b43cc9c3c99b934c,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_058.png,Cotton,ALS,closed,a5f6d24996b06c69,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_059.png,Cotton,ALS,closed,be8dc1466e39b05a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_060.png,Cotton,ALS,closed,a9c694396fe0909f,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_061.png,Cotton,ALS,closed,b0dccb233ce0c39d,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_062.png,Cotton,ALS,closed,b4d2876c78b326ca,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_063.png,Cotton,ALS,closed,ac9c836b3cb4c4cb,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_064.png,Cotton,ALS,closed,fb81842e69f11e8e,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_065.png,Cotton,ALS,closed,b099cbcece641867,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_066.png,Cotton,ALS,closed,e2cd953868e7a49a,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_067.png,Cotton,ALS,closed,afd0c02f3ef48343,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_068.png,Cotton,ALS,closed,b8c5913a6de488db,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_069.png,Cotton,ALS,closed,adc9d28696266c67,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_070.png,Cotton,ALS,closed,e83f97c0680f2d72,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_071.png,Cotton,ALS,closed,afecd0933b6ce404,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_072.png,Cotton,ALS,closed,a9c6943dc7706595,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_073.png,Cotton,ALS,closed,bd93c26c3d93d0c8,Alternaria Leaf Spot
Z:\Projects\Smart-Farming\Datasets\final_combined_datasets\CLCE\ALS\CLCE_ALS_074.png,Cotton,ALS,closed,a9c7963c6fc26087,Alternaria Leaf Spot
